Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
CSA,Central and South America,SUR,Suriname,1966,All,Age85_over,[85+],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Male,Age55_59,[55-59],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Male,Age_unknown,[Unknown],0,0,,
CSA,Central and South America,SUR,Suriname,1966,Male,Age60_64,[60-64],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Male,Age_all,[All],11,0.87789306,9.1074768,6.5313296
CSA,Central and South America,SUR,Suriname,1966,Male,Age00,[0],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Male,Age01_04,[1-4],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Male,Age05_09,[5-9],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Male,Age10_14,[10-14],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Male,Age15_19,[15-19],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Male,Age20_24,[20-24],1,4,,8.85190759
CSA,Central and South America,SUR,Suriname,1966,Male,Age25_29,[25-29],6,19.35483871,,58.96805897
CSA,Central and South America,SUR,Suriname,1966,Male,Age30_34,[30-34],2,8.69565217,,21.30606158
CSA,Central and South America,SUR,Suriname,1966,Male,Age35_39,[35-39],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Male,Age40_44,[40-44],1,2.63157895,,13.96843135
CSA,Central and South America,SUR,Suriname,1966,Male,Age45_49,[45-49],1,2.85714286,,19.27525058
CSA,Central and South America,SUR,Suriname,1966,Male,Age50_54,[50-54],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Male,Age65_69,[65-69],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Male,Age70_74,[70-74],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Male,Age75_79,[75-79],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Male,Age80_84,[80-84],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Male,Age85_over,[85+],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Female,Age_all,[All],4,0.39177277,3.06566243,2.35660084
CSA,Central and South America,SUR,Suriname,1966,Female,Age_unknown,[Unknown],0,,,
CSA,Central and South America,SUR,Suriname,1966,Female,Age00,[0],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Female,Age01_04,[1-4],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Female,Age10_14,[10-14],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Female,Age15_19,[15-19],2,10.52631579,,12.62785705
CSA,Central and South America,SUR,Suriname,1966,Female,Age20_24,[20-24],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Female,Age25_29,[25-29],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Female,Age30_34,[30-34],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Female,Age35_39,[35-39],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Female,Age40_44,[40-44],1,3.33333333,,13.9586823
CSA,Central and South America,SUR,Suriname,1966,Female,Age45_49,[45-49],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Female,Age50_54,[50-54],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Female,Age55_59,[55-59],0,0,,0
